"y","x1","x2","x3","x4","x5","x6","x7"
92,92.45,92.81,21.93,15,16,-1,31
91.99,92.42,92.8,21.63,14,17,-3,31
92.06,92.51,92.83,21.63,14,17,-3,31
92.16,92.62,92.96,21.63,14,17,-3,31
92.22,92.67,93.01,21.5,13,16,-3,29
92.22,92.65,93,21.5,13,16,-3,29
92.14,92.59,93,21.5,13,16,-3,29
92.08,92.53,92.88,21.5,13,16,-3,29
92.05,92.48,92.83,21.5,13,16,-3,29
91.91,92.36,92.67,20.9,12,17,-5,29
91.9,92.34,92.66,21.14,12,17,-5,29
91.8,92.24,92.58,21.14,12,17,-5,29
91.71,92.15,92.47,21.74,13,16,-3,29
91.73,92.15,92.52,31.7,13,17,-4,30
91.82,92.27,92.57,31.8,13,17,-4,30
91.7,92.14,92.49,31.8,13,17,-4,30
91.69,92.13,92.46,31.8,13,17,-4,30
91.73,92.18,92.46,31.95,14,16,-2,30
91.87,92.31,92.66,31.97,15,16,-1,31
91.82,92.3,92.65,31.82,15,16,-1,31
91.72,92.2,92.5,32.07,15,16,-1,31
91.95,92.39,92.71,32.07,16,16,0,32
92.06,92.53,92.87,32.07,16,16,0,32
92.14,92.6,92.94,31.56,15,17,-2,32
92.41,92.85,93.2,26.51,14,17,-3,31
92.65,93.1,93.47,26.77,15,16,-1,31
93,93.45,93.78,27.41,16,14,2,30
93.26,93.69,94.02,16.31,14,16,-2,30
93.29,93.72,94.05,12.28,15,16,-1,31
93.14,93.55,93.86,11.88,15,16,-1,31
92.73,93.15,93.46,10.39,15,15,0,30
93.17,93.58,93.9,12.78,17,12,5,29
92.76,93.18,93.46,13.03,17,11,6,28
92.91,93.3,93.57,12.98,17,12,5,29
92.93,93.33,93.59,21.83,18,12,6,30
92.74,93.14,93.41,22.08,19,12,7,31
92.5,92.89,93.16,22.18,19,12,7,31
92.49,92.88,93.17,11.97,17,13,4,30
92.53,92.9,93.19,12.43,17,12,5,29
92.52,92.91,93.17,12.48,17,12,5,29
92.58,92.94,93.25,12.68,17,13,4,30
92.62,93,93.25,13.64,18,12,6,30
92.62,92.99,93.25,13.74,18,12,6,30
92.63,93,93.25,13.74,18,12,6,30
92.54,92.91,93.25,13.89,19,11,8,30
92.68,93.06,93.21,13.09,18,12,6,30
92.64,93.02,93.3,13.04,18,13,5,31
92.7,93.09,93.34,13.14,19,12,7,31
92.77,93.16,93.43,13.14,19,12,7,31
92.76,93.11,93.38,5.19,18,13,5,31
92.74,93.13,93.4,5.19,18,13,5,31
92.79,93.17,93.44,4.94,17,13,4,30
92.74,93.12,93.37,4.94,17,13,4,30
92.72,93.12,93.38,4.94,17,13,4,30
92.68,93.05,93.34,4.94,17,13,4,30
92.7,93.07,93.35,5.19,18,13,5,31
92.73,93.11,93.38,13.19,19,12,7,31
92.71,93.09,93.36,13.19,19,12,7,31
92.67,93.05,93.3,13.09,18,12,6,30
92.66,93.06,93.32,13.09,18,12,6,30
92.75,93.14,93.4,13.08,17,13,4,30
92.82,93.19,93.44,12.83,16,13,3,29
92.93,93.32,93.58,12.83,16,13,3,29
92.96,93.34,93.6,12.58,16,14,2,30
92.78,93.15,93.38,12.53,15,14,1,29
92.9,93.28,93.54,12.63,15,13,2,28
92.82,93.2,93.55,12.88,16,13,3,29
92.87,93.22,93.48,12.68,16,13,3,29
92.79,93.13,93.43,12.68,16,13,3,29
92.76,93.1,93.38,12.93,17,13,4,30
92.72,93.08,93.35,12.88,16,13,3,29
92.99,93.36,93.62,13.23,16,13,3,29
92.99,93.35,93.61,22.68,16,13,3,29
93.22,93.59,93.85,17.43,16,12,4,28
93.14,93.52,93.77,16.91,16,12,4,28
93.12,93.49,93.81,16.21,15,13,2,28
92.91,93.28,93.54,15.91,16,13,3,29
92.93,93.3,93.67,14.86,16,13,3,29
92.73,93.09,93.34,19.66,17,12,5,29
92.47,92.84,93.1,14.83,16,13,3,29
92.03,92.38,92.63,16.73,16,12,4,28
92.34,92.71,92.98,20.84,16,13,3,29
92.58,92.94,93.2,19.75,17,14,3,31
92.46,92.82,93.06,19.49,16,14,2,30
92.37,92.73,92.99,-0.51,15,15,0,30
92.35,92.71,92.91,7.74,15,14,1,29
92.39,92.75,93.01,7.74,15,14,1,29
92.42,92.79,93.09,7.76,15,14,1,29
92.48,92.86,93.05,7.93,16,14,2,30
92.51,92.87,93.1,7.93,16,14,2,30
92.43,92.78,93.07,7.93,16,14,2,30
92.36,92.72,93.07,7.93,16,14,2,30
92.33,92.67,92.95,7.93,16,14,2,30
92.29,92.69,92.93,7.93,16,14,2,30
92.28,92.64,92.87,7.93,16,14,2,30
92.32,92.66,92.93,7.93,16,14,2,30
92.26,92.63,92.94,7.93,16,14,2,30
92.26,92.63,92.83,7.93,16,14,2,30
92.34,92.72,92.94,7.93,16,14,2,30
92.32,92.67,92.96,7.93,16,14,2,30
92.29,92.66,92.96,7.93,16,14,2,30
92.28,92.65,92.96,7.93,16,14,2,30
92.28,92.65,92.91,7.93,16,14,2,30
92.23,92.6,92.91,7.93,16,14,2,30
92.26,92.63,92.88,7.93,16,14,2,30
92.22,92.59,92.86,8.18,16,14,2,30
92.34,92.68,92.84,8.18,16,14,2,30
92.45,92.82,93.01,7.93,16,14,2,30
92.86,93.22,93.47,7.93,16,14,2,30
92.82,93.22,93.43,8.38,17,12,5,29
92.93,93.29,93.54,8.38,17,12,5,29
92.74,93.1,93.37,8.04,16,12,4,28
92.7,93.09,93.3,8.03,16,12,4,28
92.72,93.08,93.28,7.83,16,13,3,29
92.61,92.97,93.21,7.83,16,13,3,29
92.48,92.84,93.07,7.33,15,14,1,29
92.05,92.4,92.67,7.39,15,15,0,30
92.25,92.6,92.85,6.75,17,14,3,31
92.14,92.46,92.72,7.7,18,12,6,30
92.21,92.57,92.82,8.95,18,11,7,29
92.52,92.89,93.16,8.7,18,11,7,29
92.84,93.2,93.45,8.95,17,11,6,28
92.85,93.21,93.49,8.79,16,13,3,29
92.7,93.05,93.31,8.59,15,15,0,30
92.75,93.11,93.36,8.49,15,15,0,30
92.9,93.25,93.51,8.5,16,15,1,31
92.78,93.13,93.4,8.49,16,16,0,32
92.81,93.16,93.41,5.97,16,18,-2,34
92.84,93.2,93.44,5.87,15,18,-3,33
92.89,93.24,93.49,5.87,15,18,-3,33
93.02,93.37,93.62,5.82,15,18,-3,33
92.97,93.32,93.56,8.43,16,15,1,31
92.98,93.33,93.57,6.9,16,16,0,32
93.05,93.39,93.61,5.9,16,16,0,32
93.16,93.5,93.7,15.9,17,15,2,32
93.19,93.54,93.8,14.75,16,16,0,32
93.18,93.48,93.7,15.53,14,16,-2,30
93.24,93.58,93.7,5.53,13,17,-4,30
93.24,93.6,93.7,25.53,14,16,-2,30
93.25,93.59,93.81,25.43,13,16,-3,29
93.27,93.61,93.81,25.38,13,16,-3,29
93.23,93.57,93.8,25.18,13,17,-4,30
93.25,93.6,93.8,25.08,13,17,-4,30
93.19,93.52,93.74,25.08,13,17,-4,30
93.14,93.46,93.69,25.08,13,17,-4,30
93.19,93.54,93.75,25.08,13,17,-4,30
93.19,93.54,93.76,25.08,13,17,-4,30
93.31,93.67,93.83,25.08,13,17,-4,30
93.31,93.66,93.88,25.08,13,17,-4,30
93.28,93.64,93.86,25.08,13,17,-4,30
93.27,93.61,93.85,25.08,13,17,-4,30
93.26,93.63,93.84,25.08,13,17,-4,30
93.24,93.6,93.84,25.08,13,17,-4,30
93.3,93.64,93.88,25.18,14,17,-3,31
93.25,93.59,93.83,25.18,14,17,-3,31
93.2,93.56,93.81,25.18,14,17,-3,31
93.19,93.53,93.8,25.18,14,17,-3,31
93.1,93.44,93.67,25.18,14,17,-3,31
93.15,93.49,93.62,25.18,14,17,-3,31
93.16,93.51,93.76,25.28,15,16,-1,31
93.13,93.47,93.76,25.28,15,16,-1,31
93.38,93.74,93.97,25.28,15,16,-1,31
93.3,93.66,93.95,25.18,14,16,-2,30
93.27,93.61,93.85,26.18,15,16,-1,31
93.61,93.97,94.2,26.18,15,16,-1,31
93.56,93.91,94.15,25.53,15,16,-1,31
93.77,94.12,94.32,25.4,15,17,-2,32
93.52,93.86,94.09,31.28,15,16,-1,31
93.22,93.59,93.82,31.68,15,17,-2,32
93.33,93.69,93.91,26.69,14,17,-3,31
93.36,93.73,93.96,27.24,15,17,-2,32
93.49,93.88,94.11,13.78,16,17,-1,33
93.45,93.83,94.08,13.33,15,16,-1,31
93.25,93.62,93.88,13.28,15,16,-1,31
93.46,93.83,94.07,13.73,16,17,-1,33
93.5,93.86,94.12,14.68,16,16,0,32
93.5,93.87,94.13,14.68,17,17,0,34
93.48,93.85,94.11,13.43,15,18,-3,33
93.47,93.84,94.12,12.73,14,18,-4,32
93.48,93.85,94.13,12.93,15,17,-2,32
93.5,93.86,94.13,13.93,15,17,-2,32
93.58,93.94,94.18,13.73,15,17,-2,32
93.54,93.91,94.21,13.73,15,17,-2,32
93.45,93.81,94.08,12.63,13,18,-5,31
92.72,93.09,93.34,12.63,13,18,-5,31
92.77,93.14,93.42,15.33,15,15,0,30
92.75,93.14,93.39,15.33,15,15,0,30
92.48,92.86,93.11,14.93,15,16,-1,31
92.47,92.85,93.09,15.03,15,16,-1,31
92.46,92.82,93.11,15.78,16,15,1,31
92.21,92.6,92.86,15.78,16,15,1,31
92.24,92.62,92.91,16.53,16,15,1,31
92.17,92.56,92.85,15.53,16,16,0,32
92.22,92.6,92.98,15.53,16,16,0,32
92.21,92.6,92.91,16.53,16,15,1,31
92.33,92.72,93,16.54,16,14,2,30
92.46,92.83,93.14,16.54,16,14,2,30
92.51,92.89,93.2,15.79,16,14,2,30
92.36,92.74,93.06,15.85,17,13,4,30
92.38,92.76,93.07,15.85,17,13,4,30
92.37,92.75,93.07,15.85,17,13,4,30
92.3,92.68,93,15.85,17,13,4,30
92.27,92.66,92.99,16.6,17,13,4,30
92.34,92.72,93.01,16.6,17,13,4,30
92.44,92.82,93.13,17.1,17,12,5,29
92.42,92.8,93.08,16.84,17,12,5,29
92.6,92.96,93.22,16.84,17,12,5,29
92.59,92.96,93.22,16.79,17,12,5,29
92.36,92.73,93.04,16.3,18,12,6,30
92.42,92.8,93.1,16.35,18,12,6,30
92.6,92.96,93.21,16.34,17,13,4,30
92.48,92.86,93.19,15.36,18,13,5,31
92.51,92.89,93.18,15.36,18,13,5,31
92.47,92.86,93.11,15.96,18,13,5,31
91.95,92.3,92.6,17.46,19,12,7,31
92.37,92.75,93.04,17.74,19,14,5,33
93.05,93.42,93.71,17.33,19,13,6,32
93.23,93.6,93.87,8.44,18,13,5,31
93.16,93.54,93.8,9.93,18,11,7,29
93.31,93.69,93.92,9.78,18,12,6,30
93.32,93.7,93.95,9.38,16,13,3,29
93.42,93.8,94.07,9.22,16,13,3,29
93.46,93.84,94.12,9.22,16,13,3,29
93.54,93.93,94.19,9.41,16,12,4,28
93.72,94.09,94.34,9.42,16,12,4,28
93.73,94.1,94.35,9.34,16,11,5,27
93.68,94.05,94.31,7.24,15,13,2,28
93.62,94,94.26,8.24,15,12,3,27
93.74,94.11,94.4,8.24,15,12,3,27
93.85,94.22,94.52,8.24,15,12,3,27
93.87,94.26,94.57,8.14,15,12,3,27
93.8,94.17,94.49,8.06,15,12,3,27
93.92,94.29,94.47,8.11,15,12,3,27
93.82,94.23,94.51,7.66,15,13,2,28
93.81,94.18,94.44,7.66,15,13,2,28
93.85,94.22,94.49,6.64,15,14,1,29
93.79,94.15,94.44,6.64,15,14,1,29
93.79,94.16,94.45,6.64,15,14,1,29
93.8,94.17,94.39,6.64,15,14,1,29
93.85,94.21,94.49,6.64,15,14,1,29
93.88,94.25,94.53,6.64,15,14,1,29
93.83,94.21,94.45,7.39,15,14,1,29
93.79,94.16,94.43,7.39,15,14,1,29
93.79,94.17,94.45,7.39,15,14,1,29
93.79,94.16,94.44,7.39,15,14,1,29
93.81,94.18,94.43,7.39,15,14,1,29
93.73,94.11,94.38,7.39,15,14,1,29
93.71,94.08,94.36,7.39,15,14,1,29
93.75,94.12,94.41,7.39,15,14,1,29
93.68,94.05,94.31,7.47,15,14,1,29
93.68,94.06,94.32,7.47,15,14,1,29
93.72,94.11,94.37,7.47,15,14,1,29
93.64,94.02,94.27,7.47,15,14,1,29
93.72,94.12,94.32,7.47,15,14,1,29
93.72,94.09,94.36,7.47,15,14,1,29
93.83,94.21,94.46,7.47,15,14,1,29
93.81,94.17,94.44,7.47,15,14,1,29
93.81,94.2,94.47,7.47,15,14,1,29
93.98,94.33,94.6,7.47,15,14,1,29
94,94.37,94.64,7.47,15,14,1,29
93.71,94.08,94.33,7.47,15,14,1,29
93.73,94.11,94.36,7.47,15,14,1,29
93.79,94.14,94.4,6.47,15,15,0,30
93.44,93.81,94.08,6.47,15,15,0,30
93.5,93.89,94.17,6.47,15,15,0,30
93.63,94,94.27,6.97,15,14,1,29
93.18,93.53,93.82,6.98,15,14,1,29
93,93.35,93.64,6.98,15,14,1,29
92.94,93.3,93.59,7.33,15,13,2,28
92.29,92.63,92.9,7.33,15,13,2,28
92.45,92.79,93.07,7.33,15,13,2,28
92.15,92.5,92.78,4.85,14,12,2,26
92.08,92.43,92.68,4.95,14,11,3,25
92.17,92.5,92.73,4.95,14,11,3,25
92.11,92.44,92.72,5.25,15,10,5,25
92.16,92.48,92.82,-1.25,13,10,3,23
92.14,92.46,92.75,-1.25,13,10,3,23
92.05,92.38,92.65,-1.25,13,10,3,23
92.25,92.57,92.83,0,13,8,5,21
92.14,92.52,92.79,0,13,8,5,21
92.17,92.53,92.81,0,13,8,5,21
92.21,92.54,92.81,0,13,8,5,21
92.21,92.52,92.8,0,13,8,5,21
92.22,92.52,92.8,0,13,8,5,21
92.22,92.56,92.82,0,13,8,5,21
92.31,92.69,92.96,0,13,8,5,21
92.4,92.72,93,0,13,8,5,21
92.35,92.68,92.96,0,13,8,5,21
92.35,92.69,92.97,0,13,8,5,21
92.33,92.68,92.95,0,13,8,5,21
92.4,92.74,93.01,0,13,8,5,21
92.45,92.79,93.04,0,13,8,5,21
92.41,92.78,93.01,0,13,8,5,21
92.39,92.72,93.02,0,13,8,5,21
92.38,92.77,93.01,0,13,8,5,21
92.59,92.91,93.19,0,13,8,5,21
92.5,92.88,93.18,0,13,8,5,21
92.55,92.86,93.14,0,13,8,5,21
92.5,92.87,93.13,0,13,8,5,21
92.47,92.82,93.06,0,13,8,5,21
92.51,92.86,93.12,0,13,8,5,21
92.68,93.02,93.32,0,13,8,5,21
92.86,93.21,93.5,0,13,8,5,21
92.82,93.19,93.42,0,13,8,5,21
92.97,93.3,93.57,0,13,8,5,21
92.85,93.17,93.45,0,13,8,5,21
92.95,93.35,93.6,0,13,8,5,21
92.86,93.17,93.45,0,13,8,5,21
93.08,93.38,93.64,0,13,8,5,21
92.78,93.13,93.43,0,13,8,5,21
92.63,92.99,93.28,0,13,8,5,21
92.34,92.66,92.92,0,13,8,5,21
92.42,92.7,92.99,0,13,8,5,21
92.46,92.75,93.02,0,13,8,5,21
92.36,92.65,92.9,0,13,8,5,21
92.47,92.72,93.01,0,13,8,5,21
92.75,93.07,93.35,0,13,8,5,21
92.65,92.99,93.27,0,13,8,5,21
93.24,93.52,93.8,0,13,8,5,21
93.22,93.51,93.66,10.79,15,9,6,24
93.28,93.52,93.66,10.99,15,9,6,24
93.48,93.69,93.88,10.99,15,9,6,24
93.43,93.71,93.88,10.99,15,9,6,24
93.35,93.63,93.81,10.49,15,9,6,24
93.32,93.59,93.81,10.49,15,9,6,24
93.2,93.45,93.81,10.49,15,9,6,24
93.23,93.45,93.68,11.49,16,9,7,25
93.24,93.52,93.71,12.12,16,9,7,25
93.26,93.54,93.73,12.12,16,9,7,25
93.15,93.49,93.69,12.07,16,10,6,26
93.09,93.37,93.57,12.12,16,9,7,25
93.08,93.33,93.53,12.36,16,8,8,24
93.13,93.37,93.57,12.36,16,8,8,24
93.12,93.37,93.59,12.37,17,8,9,25
93.08,93.35,93.57,12.37,17,8,9,25
92.88,93.15,93.31,12.37,17,8,9,25
93,93.29,93.47,12.62,17,8,9,25
92.96,93.25,93.41,12.62,17,8,9,25
92.96,93.27,93.47,13.57,18,9,9,27
93.1,93.39,93.57,14.57,18,9,9,27
93.29,93.49,93.67,14.57,18,9,9,27
93.16,93.41,93.59,13.17,18,9,9,27
93.24,93.52,93.7,13.17,18,9,9,27
93.23,93.51,93.74,12.17,17,9,8,26
92.81,93.12,93.31,12.18,18,8,10,26
92.88,93.21,93.39,12.61,18,9,9,27
92.68,92.99,93.22,13.57,21,9,12,30
92.88,93.14,93.36,13.78,22,8,14,30
92.8,93.08,93.3,13.88,23,7,16,30
93.26,93.55,93.74,16.18,23,6,17,29
92.95,93.24,93.37,14.84,20,6,14,26
92.59,92.86,93.08,15.15,19,6,13,25
92.09,92.4,92.61,17.57,19,8,11,27
92.42,92.71,92.94,16.44,22,8,14,30
92.47,92.8,93.05,16.15,22,8,14,30
92.52,92.84,93.06,17.85,19,10,9,29
92.42,92.74,92.93,17.6,19,10,9,29
92.38,92.71,92.92,16.85,19,10,9,29
92.41,92.72,92.92,15.95,18,11,7,29
92.46,92.77,92.92,15.96,19,11,8,30
92.43,92.75,92.92,15.96,19,11,8,30
92.43,92.77,92.92,15.96,19,11,8,30
92.41,92.74,92.92,15.95,18,11,7,29
92.55,92.86,92.92,15.95,18,11,7,29
92.62,92.83,93.05,21.04,18,11,7,29
92.56,92.84,93.05,20.04,18,11,7,29
92.61,92.92,93.05,20.04,18,11,7,29
92.6,92.92,93.05,20.04,18,11,7,29
92.6,92.92,93.05,20.04,18,11,7,29
92.58,92.92,93.13,20.04,18,11,7,29
92.55,92.92,93.1,20.04,18,11,7,29
92.71,93,93.2,20.04,18,11,7,29
92.73,93.03,93.2,20.79,18,10,8,28
92.69,93,93.2,20.76,18,10,8,28
92.63,92.94,93.2,20.76,18,10,8,28
92.55,92.86,93.15,20.71,18,10,8,28
92.49,92.8,93.15,20.96,18,10,8,28
92.59,92.89,93.07,21.21,18,10,8,28
92.56,92.87,93.09,20.96,18,10,8,28
92.6,92.87,93.01,20.96,18,10,8,28
92.56,92.88,93.09,20.86,19,10,9,29
92.42,92.73,92.94,21.36,19,10,9,29
92.49,92.83,93.05,22.39,21,9,12,30
92.62,92.96,92.95,21.39,21,9,12,30
92.66,93,93.2,21.47,21,9,12,30
92.67,92.98,93.2,21.46,20,10,10,30
92.87,93.16,93.38,20.96,20,10,10,30
92.9,93.24,93.43,20.71,20,10,10,30
92.98,93.27,93.56,4.13,21,11,10,32
92.87,93.17,93.37,4.05,20,11,9,31
92.86,93.17,93.36,5.29,19,10,9,29
93.1,93.4,93.57,21.29,20,9,11,29
92.99,93.3,93.49,17.16,20,9,11,29
93.18,93.47,93.63,12.99,19,9,10,28
93.04,93.32,93.51,8.72,15,11,4,26
93.13,93.42,93.61,12.82,16,11,5,27
92.98,93.27,93.51,-14.13,15,12,3,27
92.89,93.18,93.35,-15.18,14,12,2,26
92.79,93.07,93.25,11.07,15,11,4,26
93,93.27,93.37,11.92,15,10,5,25
93.13,93.41,93.57,12.32,17,9,8,26
93.67,93.91,94.05,11.11,15,10,5,25
93.63,93.88,94.02,5.77,12,13,-1,25
93.68,93.92,94.04,6.8,12,11,1,23
93.86,94.09,94.23,5.77,12,11,1,23
93.91,94.13,94.21,5.21,9,15,-6,24
93.86,94.08,94.23,4.75,8,15,-7,23
93.8,94.02,94.23,5.94,9,17,-8,26
93.73,93.98,94.23,6.34,9,17,-8,26
93.71,93.97,94.08,6.8,10,17,-7,27
93.77,94,94.09,6.8,10,17,-7,27
93.96,94.1,94.09,6.8,10,17,-7,27
94,94.23,94.35,6.51,10,18,-8,28
94.04,94.26,94.39,7.68,11,17,-6,28
94.08,94.31,94.39,6.68,11,17,-6,28
94.12,94.32,94.39,8.55,11,17,-6,28
94.03,94.27,94.4,8.55,11,17,-6,28
94.07,94.29,94.43,8.55,11,17,-6,28
94.11,94.34,94.47,8.55,11,17,-6,28
94.05,94.28,94.44,7.05,11,18,-7,29
94.11,94.31,94.46,6.8,11,18,-7,29
94.19,94.42,94.5,6.8,11,18,-7,29
94.22,94.45,94.5,6.8,11,18,-7,29
94.22,94.44,94.5,7,11,18,-7,29
94.21,94.45,94.5,7,11,18,-7,29
94.11,94.35,94.54,6.97,11,18,-7,29
94.14,94.4,94.53,6.97,11,18,-7,29
94.1,94.34,94.47,7,11,18,-7,29
94.09,94.33,94.47,7.2,11,18,-7,29
94.12,94.36,94.51,7.37,11,19,-8,30
94.07,94.29,94.46,7.17,11,19,-8,30
94.13,94.38,94.49,7.12,11,19,-8,30
94.13,94.38,94.54,-2.85,11,20,-9,31
94.18,94.48,94.59,-2.85,11,20,-9,31
94.24,94.47,94.55,-3.34,11,20,-9,31
94.13,94.39,94.49,-2.95,11,21,-10,32
94.42,94.62,94.87,-4.59,11,22,-11,33
94.45,94.69,94.83,6.08,12,17,-5,29
94.66,94.88,95,5.9,11,18,-7,29
94.91,95.14,95.27,5.85,12,17,-5,29
95.34,95.58,95.68,0.98,11,21,-10,32
94.92,95.14,95.25,-0.59,9,21,-12,30
94.58,94.82,94.95,3.04,10,21,-11,31
94.55,94.79,94.97,5.04,10,17,-7,27
94.29,94.54,94.69,5.02,9,17,-8,26
94.16,94.39,94.59,6.4,14,14,0,28
94.38,94.64,94.8,6.25,13,14,-1,27
94.69,94.95,95.1,6.41,14,15,-1,29
94.79,95.07,95.24,-0.25,12,16,-4,28
94.62,94.89,95.05,0.59,14,17,-3,31
94.51,94.8,95,0.61,11,18,-7,29
94.54,94.83,94.99,0.71,11,19,-8,30
94.56,94.81,94.97,-9.46,11,20,-9,31
94.66,94.89,95.09,-8.45,12,20,-8,32
94.67,94.93,95.13,-8.48,12,20,-8,32
94.79,95.06,95.13,-8.53,12,21,-9,33
94.79,95.06,95.13,-8.73,12,21,-9,33
94.77,95.06,95.13,-9.68,11,20,-9,31
94.71,95.03,95.13,-9.68,11,20,-9,31
94.72,95.01,95.13,-9.68,11,20,-9,31
94.68,95,95.13,-9.68,11,20,-9,31
94.68,94.98,95.13,-9.68,11,20,-9,31
94.7,95,95.13,-9.68,11,20,-9,31
94.73,95.02,95.19,-9.68,11,20,-9,31
94.73,95.02,95.19,-9.68,11,20,-9,31
94.73,95.02,95.19,-9.68,11,20,-9,31
94.83,95.09,95.19,-9.68,11,20,-9,31
94.83,95.12,95.28,-9.67,12,20,-8,32
94.86,95.14,95.28,-9.87,12,20,-8,32
94.87,95.13,95.28,-9.87,12,20,-8,32
94.91,95.2,95.36,-10.37,12,20,-8,32
94.96,95.26,95.39,-10.37,12,20,-8,32
95.01,95.29,95.44,-11.74,11,22,-11,33
95.06,95.32,95.44,-11.74,11,22,-11,33
94.93,95.23,95.44,-1.84,11,21,-10,32
95.03,95.32,95.47,-2.05,10,21,-11,31
95.12,95.39,95.51,-1.95,10,21,-11,31
95.17,95.44,95.6,-2.06,10,21,-11,31
95.23,95.53,95.7,-2.39,10,21,-11,31
95.26,95.56,95.71,-2.41,10,22,-12,32
95.5,95.77,95.95,-1.52,11,21,-10,32
95.42,95.7,95.95,-2.08,11,20,-9,31
95.3,95.57,95.75,-4.32,11,21,-10,32
95.59,95.88,96.02,3.62,10,19,-9,29
95.6,95.89,96.05,2.71,10,20,-10,30
95.69,95.97,96.11,1.61,10,21,-11,31
95.77,96.03,96.24,-0.37,10,21,-11,31
95.53,95.8,95.97,0.66,11,21,-10,32
95.52,95.78,95.95,1.46,10,22,-12,32
95.39,95.65,95.8,2.56,10,22,-12,32
95.47,95.75,95.9,1.45,10,22,-12,32
95.39,95.66,95.79,1.45,10,22,-12,32
95.4,95.68,95.82,1.49,11,23,-12,34
95.8,96.06,96.21,1.69,11,23,-12,34
95.87,96.14,96.28,1.54,12,22,-10,34
96.2,96.47,96.6,-1.05,12,22,-10,34
96.17,96.44,96.61,-0.49,11,21,-10,32
96.3,96.55,96.66,-0.45,10,22,-12,32
96.24,96.43,96.65,-0.55,11,21,-10,32
96.31,96.59,96.73,-0.95,10,22,-12,32
96.2,96.45,96.61,-1.05,10,21,-11,31
96.21,96.46,96.61,-1.05,10,21,-11,31
96.16,96.44,96.62,-0.95,10,21,-11,31
96.18,96.49,96.62,-1.19,10,21,-11,31
96.16,96.45,96.62,-1.19,10,21,-11,31
96.14,96.44,96.62,-1.19,10,21,-11,31
96.12,96.4,96.55,-1.19,10,21,-11,31
96.13,96.42,96.54,-1.19,10,21,-11,31
96.11,96.36,96.5,-1.19,10,21,-11,31
96.18,96.46,96.6,-1.19,10,21,-11,31
96.21,96.5,96.66,-1.18,11,21,-10,32
96.19,96.48,96.66,-1.18,11,21,-10,32
96.17,96.44,96.66,-1.18,11,21,-10,32
96.1,96.39,96.53,-0.88,11,21,-10,32
96.11,96.37,96.53,-0.88,11,21,-10,32
96.08,96.38,96.52,-0.88,11,21,-10,32
96.06,96.33,96.52,-0.88,11,21,-10,32
96.07,96.35,96.48,-0.75,11,21,-10,32
96.18,96.48,96.58,-0.75,11,21,-10,32
96.12,96.38,96.58,-5.75,11,22,-11,33
96,96.3,96.44,-10.75,11,23,-12,34
96.01,96.32,96.44,-7.75,11,23,-12,34
95.89,96.16,96.31,-0.75,11,21,-10,32
95.92,96.18,96.29,-25.54,11,21,-10,32
95.99,96.29,96.35,-25.34,11,21,-10,32
95.9,96.13,96.32,-24.84,11,21,-10,32
95.81,96.08,96.24,-24.86,10,22,-12,32
95.91,96.19,96.34,-24.25,10,20,-10,30
95.62,95.92,96.05,-24.42,9,20,-11,29
95.84,96.12,96.3,-24.44,9,21,-12,30
95.9,96.17,96.35,0.41,9,20,-11,29
95.91,96.19,96.32,-0.04,9,21,-12,30
95.8,96.07,96.24,-0.04,9,21,-12,30
95.77,96.03,96.17,0.02,9,21,-12,30
95.82,96.09,96.25,-0.98,10,23,-13,33
95.83,96.04,96.16,-0.26,11,22,-11,33
95.83,96.08,96.22,-0.63,11,23,-12,34
96.17,96.42,96.56,-6.69,10,25,-15,35
96.04,96.29,96.43,-25.32,12,23,-11,35
96.3,96.57,96.75,-31.62,11,25,-14,36
96.39,96.64,96.79,-4.68,11,22,-11,33
96.5,96.77,96.9,-4.62,12,21,-9,33
96.62,96.88,97.03,-14.83,11,22,-11,33
96.52,96.77,96.95,-15.76,10,23,-13,33
96.57,96.83,96.96,-16.08,10,24,-14,34
96.51,96.76,96.9,-16.23,10,24,-14,34
96.54,96.82,96.97,-16.43,10,25,-15,35
96.65,96.92,96.98,-10.52,10,25,-15,35
96.69,96.98,97.1,-11.52,10,25,-15,35
96.75,97,97.14,-11.62,10,25,-15,35
96.7,96.93,97.08,-40.51,10,25,-15,35
96.72,96.95,97.1,-40.51,10,25,-15,35
96.66,96.93,97.1,-40.51,10,25,-15,35
96.68,96.93,97.1,-40.51,10,25,-15,35
96.65,96.9,97.1,-40.59,10,25,-15,35
96.74,96.99,97.14,-40.59,10,25,-15,35
96.7,96.97,97.09,-40.59,10,25,-15,35
96.68,96.95,97.12,-40.59,10,25,-15,35
96.62,96.89,97.07,-40.59,10,25,-15,35
96.59,96.85,96.99,-40.59,10,25,-15,35
96.62,96.86,96.98,-40.59,10,25,-15,35
96.65,96.92,96.98,-40.59,10,25,-15,35
96.59,96.85,96.99,-40.59,10,25,-15,35
96.77,97.04,97.01,-40.59,10,25,-15,35
96.77,97.06,97.21,-40.59,10,25,-15,35
96.75,97.02,97.21,-40.59,10,25,-15,35
96.87,97.13,97.32,-42.79,10,25,-15,35
96.73,97,97.32,-36.88,8,26,-18,34
96.74,97.02,97.1,-36.85,8,26,-18,34
96.65,96.92,97.05,-36.75,8,26,-18,34
96.53,96.81,96.94,-36.67,10,26,-16,36
96.52,96.78,96.91,-36.72,10,26,-16,36
